"Id,""fecha_auto"",""id";"_viaje"",""id_resumen_evento"",""id_evento"",""id_";"gps_"",""fecha_gps_"",""latitud_"",""longitud_"",""ubicacion_"",""evento_"",""direccion_"",""velocidad_"""
"7158132,""2025-01-01";"00:12:11"",3750,35096,2,15390612,""2025-01-01";"00:12:27"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158133,""2025-01-01";"00:12:41"",3732,35039,2,15390561,""2025-01-01";"00:11:46"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158134,""2025-01-01";"00:12:41"",3732,35039,2,15390632,""2025-01-01";"00:12:50"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158135,""2025-01-01";"00:12:41"",3731,35029,2,15390566,""2025-01-01";"00:11:42"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158136,""2025-01-01";"00:12:41"",3731,35029,2,15390635,""2025-01-01";"00:12:42"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158137,""2025-01-01";"00:13:15"",3748,35066,2,15390590,""2025-01-01";"00:12:27"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158138,""2025-01-01";"00:13:15"",3748,35066,2,15390644,""2025-01-01";"00:13:09"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158139,""2025-01-01";"00:13:16"",3749,35081,2,15390600,""2025-01-01";"00:12:27"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158140,""2025-01-01";"00:13:16"",3749,35081,2,15390654,""2025-01-01";"00:13:09"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158141,""2025-01-01";"00:13:17"",3747,35051,2,15390606,""2025-01-01";"00:12:27"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158142,""2025-01-01";"00:13:17"",3747,35051,2,15390660,""2025-01-01";"00:13:09"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158143,""2025-01-01";"00:13:17"",3750,35096,2,15390612,""2025-01-01";"00:12:27"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158144,""2025-01-01";"00:13:17"",3750,35096,2,15390666,""2025-01-01";"00:13:09"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158145,""2025-01-01";"00:13:59"",3748,35066,2,15390644,""2025-01-01";"00:13:09"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158146,""2025-01-01";"00:13:59"",3748,35066,2,15390690,""2025-01-01";"00:13:52"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158147,""2025-01-01";"00:14:00"",3749,35081,2,15390654,""2025-01-01";"00:13:09"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158148,""2025-01-01";"00:14:00"",3749,35081,2,15390700,""2025-01-01";"00:13:52"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158149,""2025-01-01";"00:14:01"",3747,35051,2,15390660,""2025-01-01";"00:13:09"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158150,""2025-01-01";"00:14:01"",3747,35051,2,15390706,""2025-01-01";"00:13:52"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158151,""2025-01-01";"00:14:01"",3732,35039,2,15390632,""2025-01-01";"00:12:50"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158152,""2025-01-01";"00:14:01"",3732,35039,2,15390708,""2025-01-01";"00:13:52"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158153,""2025-01-01";"00:14:01"",3750,35096,2,15390666,""2025-01-01";"00:13:09"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158154,""2025-01-01";"00:14:01"",3750,35096,2,15390713,""2025-01-01";"00:13:52"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158155,""2025-01-01";"00:14:01"",3731,35029,2,15390635,""2025-01-01";"00:12:42"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158156,""2025-01-01";"00:14:01"",3731,35029,2,15390714,""2025-01-01";"00:13:44"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158157,""2025-01-01";"00:14:32"",3748,35066,2,15390690,""2025-01-01";"00:13:52"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158158,""2025-01-01";"00:14:32"",3748,35066,2,15390738,""2025-01-01";"00:14:35"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158159,""2025-01-01";"00:14:33"",3749,35081,2,15390700,""2025-01-01";"00:13:52"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158160,""2025-01-01";"00:14:33"",3749,35081,2,15390748,""2025-01-01";"00:14:34"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158161,""2025-01-01";"00:14:34"",3747,35051,2,15390706,""2025-01-01";"00:13:52"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158162,""2025-01-01";"00:14:34"",3747,35051,2,15390754,""2025-01-01";"00:14:35"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158163,""2025-01-01";"00:14:34"",3732,35039,2,15390708,""2025-01-01";"00:13:52"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158164,""2025-01-01";"00:14:34"",3732,35039,2,15390756,""2025-01-01";"00:14:52"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158165,""2025-01-01";"00:14:34"",3750,35096,2,15390713,""2025-01-01";"00:13:52"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158166,""2025-01-01";"00:14:34"",3750,35096,2,15390760,""2025-01-01";"00:14:35"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158167,""2025-01-01";"00:14:34"",3731,35029,2,15390714,""2025-01-01";"00:13:44"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158168,""2025-01-01";"00:14:34"",3731,35029,2,15390761,""2025-01-01";"00:14:47"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158169,""2025-01-01";"00:15:17"",3748,35066,2,15390738,""2025-01-01";"00:14:35"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158170,""2025-01-01";"00:15:17"",3748,35066,2,15390777,""2025-01-01";"00:15:17"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158171,""2025-01-01";"00:15:18"",3749,35081,2,15390748,""2025-01-01";"00:14:34"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158172,""2025-01-01";"00:15:18"",3749,35081,2,15390787,""2025-01-01";"00:15:17"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158173,""2025-01-01";"00:15:19"",3747,35051,2,15390754,""2025-01-01";"00:14:35"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158174,""2025-01-01";"00:15:19"",3747,35051,2,15390793,""2025-01-01";"00:15:17"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158175,""2025-01-01";"00:15:19"",3750,35096,2,15390760,""2025-01-01";"00:14:35"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158176,""2025-01-01";"00:15:19"",3750,35096,2,15390801,""2025-01-01";"00:15:17"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158177,""2025-01-01";"00:15:19"",3731,35029,2,15390761,""2025-01-01";"00:14:47"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158178,""2025-01-01";"00:15:19"",3731,35029,2,15390802,""2025-01-01";"00:15:39"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158179,""2025-01-01";"00:15:51"",3748,35066,2,15390777,""2025-01-01";"00:15:17"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158180,""2025-01-01";"00:15:51"",3748,35066,2,15390825,""2025-01-01";"00:16:00"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158181,""2025-01-01";"00:15:52"",3749,35081,2,15390787,""2025-01-01";"00:15:17"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158182,""2025-01-01";"00:15:52"",3749,35081,2,15390835,""2025-01-01";"00:16:00"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158183,""2025-01-01";"00:15:53"",3747,35051,2,15390793,""2025-01-01";"00:15:17"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158184,""2025-01-01";"00:15:53"",3747,35051,2,15390841,""2025-01-01";"00:16:00"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158185,""2025-01-01";"00:15:53"",3732,35039,2,15390756,""2025-01-01";"00:14:52"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158186,""2025-01-01";"00:15:53"",3732,35039,2,15390843,""2025-01-01";"00:15:43"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158187,""2025-01-01";"00:15:53"",3750,35096,2,15390801,""2025-01-01";"00:15:17"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158188,""2025-01-01";"00:15:53"",3750,35096,2,15390847,""2025-01-01";"00:16:00"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158189,""2025-01-01";"00:16:24"",3748,35066,2,15390825,""2025-01-01";"00:16:00"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158190,""2025-01-01";"00:16:24"",3748,35066,2,15390870,""2025-01-01";"00:16:43"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158191,""2025-01-01";"00:16:25"",3749,35081,2,15390835,""2025-01-01";"00:16:00"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158192,""2025-01-01";"00:16:25"",3749,35081,2,15390880,""2025-01-01";"00:16:42"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158193,""2025-01-01";"00:16:26"",3747,35051,2,15390841,""2025-01-01";"00:16:00"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158194,""2025-01-01";"00:16:26"",3747,35051,2,15390886,""2025-01-01";"00:16:43"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158195,""2025-01-01";"00:16:26"",3732,35039,2,15390843,""2025-01-01";"00:15:43"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158196,""2025-01-01";"00:16:26"",3732,35039,2,15390888,""2025-01-01";"00:16:45"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158197,""2025-01-01";"00:16:26"",3750,35096,2,15390847,""2025-01-01";"00:16:00"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158198,""2025-01-01";"00:16:26"",3750,35096,2,15390892,""2025-01-01";"00:16:43"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158199,""2025-01-01";"00:16:26"",3731,35029,2,15390802,""2025-01-01";"00:15:39"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158200,""2025-01-01";"00:16:26"",3731,35029,2,15390893,""2025-01-01";"00:16:41"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158201,""2025-01-01";"00:17:29"",3748,35066,2,15390870,""2025-01-01";"00:16:43"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158202,""2025-01-01";"00:17:29"",3748,35066,2,15390924,""2025-01-01";"00:17:25"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158203,""2025-01-01";"00:17:30"",3749,35081,2,15390880,""2025-01-01";"00:16:42"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158204,""2025-01-01";"00:17:30"",3749,35081,2,15390934,""2025-01-01";"00:17:25"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158205,""2025-01-01";"00:17:30"",3747,35051,2,15390886,""2025-01-01";"00:16:43"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158206,""2025-01-01";"00:17:30"",3747,35051,2,15390940,""2025-01-01";"00:17:26"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158207,""2025-01-01";"00:17:30"",3732,35039,2,15390888,""2025-01-01";"00:16:45"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158208,""2025-01-01";"00:17:30"",3732,35039,2,15390942,""2025-01-01";"00:17:51"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158209,""2025-01-01";"00:17:30"",3750,35096,2,15390892,""2025-01-01";"00:16:43"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158210,""2025-01-01";"00:17:30"",3750,35096,2,15390945,""2025-01-01";"00:17:26"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158211,""2025-01-01";"00:17:30"",3731,35029,2,15390893,""2025-01-01";"00:16:41"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158212,""2025-01-01";"00:17:30"",3731,35029,2,15390946,""2025-01-01";"00:17:43"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158213,""2025-01-01";"00:18:03"",3748,35066,2,15390924,""2025-01-01";"00:17:25"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158214,""2025-01-01";"00:18:03"",3748,35066,2,15390969,""2025-01-01";"00:18:08"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158215,""2025-01-01";"00:18:04"",3749,35081,2,15390934,""2025-01-01";"00:17:25"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158216,""2025-01-01";"00:18:04"",3749,35081,2,15390979,""2025-01-01";"00:18:08"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158217,""2025-01-01";"00:18:05"",3747,35051,2,15390940,""2025-01-01";"00:17:26"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158218,""2025-01-01";"00:18:05"",3747,35051,2,15390985,""2025-01-01";"00:18:08"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158219,""2025-01-01";"00:18:05"",3750,35096,2,15390945,""2025-01-01";"00:17:26"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158220,""2025-01-01";"00:18:05"",3750,35096,2,15390991,""2025-01-01";"00:18:08"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158221,""2025-01-01";"00:18:36"",3748,35066,2,15390969,""2025-01-01";"00:18:08"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158222,""2025-01-01";"00:18:36"",3748,35066,2,15391008,""2025-01-01";"00:18:51"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158223,""2025-01-01";"00:18:37"",3749,35081,2,15390979,""2025-01-01";"00:18:08"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158224,""2025-01-01";"00:18:37"",3749,35081,2,15391018,""2025-01-01";"00:18:51"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158225,""2025-01-01";"00:18:38"",3747,35051,2,15390985,""2025-01-01";"00:18:08"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158226,""2025-01-01";"00:18:38"",3747,35051,2,15391024,""2025-01-01";"00:18:51"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158227,""2025-01-01";"00:18:38"",3732,35039,2,15390942,""2025-01-01";"00:17:51"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158228,""2025-01-01";"00:18:38"",3732,35039,2,15391026,""2025-01-01";"00:18:57"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158229,""2025-01-01";"00:18:38"",3750,35096,2,15390991,""2025-01-01";"00:18:08"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158230,""2025-01-01";"00:18:38"",3750,35096,2,15391030,""2025-01-01";"00:18:51"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158231,""2025-01-01";"00:18:38"",3731,35029,2,15390946,""2025-01-01";"00:17:43"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158232,""2025-01-01";"00:18:38"",3731,35029,2,15391031,""2025-01-01";"00:18:51"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158233,""2025-01-01";"00:19:23"",3748,35066,2,15391008,""2025-01-01";"00:18:51"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158234,""2025-01-01";"00:19:23"",3748,35066,2,15391055,""2025-01-01";"00:19:34"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158235,""2025-01-01";"00:19:24"",3749,35081,2,15391018,""2025-01-01";"00:18:51"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158236,""2025-01-01";"00:19:24"",3749,35081,2,15391065,""2025-01-01";"00:19:33"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158237,""2025-01-01";"00:19:24"",3747,35051,2,15391024,""2025-01-01";"00:18:51"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158238,""2025-01-01";"00:19:24"",3747,35051,2,15391071,""2025-01-01";"00:19:34"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158239,""2025-01-01";"00:19:24"",3750,35096,2,15391030,""2025-01-01";"00:18:51"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158240,""2025-01-01";"00:19:24"",3750,35096,2,15391079,""2025-01-01";"00:19:34"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158241,""2025-01-01";"00:19:25"",3731,35029,2,15391031,""2025-01-01";"00:18:51"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158242,""2025-01-01";"00:19:25"",3731,35029,2,15391080,""2025-01-01";"00:19:43"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158243,""2025-01-01";"00:20:08"",3748,35066,2,15391055,""2025-01-01";"00:19:34"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158244,""2025-01-01";"00:20:08"",3748,35066,2,15391103,""2025-01-01";"00:20:16"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158245,""2025-01-01";"00:20:09"",3749,35081,2,15391065,""2025-01-01";"00:19:33"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158246,""2025-01-01";"00:20:09"",3749,35081,2,15391113,""2025-01-01";"00:20:16"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158247,""2025-01-01";"00:20:10"",3747,35051,2,15391071,""2025-01-01";"00:19:34"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158248,""2025-01-01";"00:20:10"",3747,35051,2,15391119,""2025-01-01";"00:20:16"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158249,""2025-01-01";"00:20:10"",3732,35039,2,15391026,""2025-01-01";"00:18:57"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158250,""2025-01-01";"00:20:10"",3732,35039,2,15391121,""2025-01-01";"00:19:49"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158251,""2025-01-01";"00:20:10"",3750,35096,2,15391079,""2025-01-01";"00:19:34"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158252,""2025-01-01";"00:20:10"",3750,35096,2,15391128,""2025-01-01";"00:20:17"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158253,""2025-01-01";"00:20:54"",3748,35066,2,15391103,""2025-01-01";"00:20:16"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158254,""2025-01-01";"00:20:54"",3748,35066,2,15391151,""2025-01-01";"00:21:00"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158255,""2025-01-01";"00:20:55"",3749,35081,2,15391113,""2025-01-01";"00:20:16"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158256,""2025-01-01";"00:20:55"",3749,35081,2,15391161,""2025-01-01";"00:20:59"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158257,""2025-01-01";"00:20:56"",3747,35051,2,15391119,""2025-01-01";"00:20:16"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158258,""2025-01-01";"00:20:56"",3747,35051,2,15391167,""2025-01-01";"00:20:59"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158259,""2025-01-01";"00:20:56"",3732,35039,2,15391121,""2025-01-01";"00:19:49"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158260,""2025-01-01";"00:20:56"",3732,35039,2,15391169,""2025-01-01";"00:20:44"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158261,""2025-01-01";"00:20:57"",3750,35096,2,15391128,""2025-01-01";"00:20:17"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158262,""2025-01-01";"00:20:57"",3750,35096,2,15391177,""2025-01-01";"00:20:59"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158263,""2025-01-01";"00:20:57"",3731,35029,2,15391080,""2025-01-01";"00:19:43"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158264,""2025-01-01";"00:20:57"",3731,35029,2,15391178,""2025-01-01";"00:20:33"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158265,""2025-01-01";"00:21:28"",3748,35066,2,15391151,""2025-01-01";"00:21:00"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158266,""2025-01-01";"00:21:28"",3748,35066,2,15391200,""2025-01-01";"00:21:43"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158267,""2025-01-01";"00:21:29"",3749,35081,2,15391161,""2025-01-01";"00:20:59"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158268,""2025-01-01";"00:21:29"",3749,35081,2,15391210,""2025-01-01";"00:21:43"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158269,""2025-01-01";"00:21:30"",3747,35051,2,15391167,""2025-01-01";"00:20:59"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158270,""2025-01-01";"00:21:30"",3747,35051,2,15391216,""2025-01-01";"00:21:42"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158271,""2025-01-01";"00:21:30"",3732,35039,2,15391169,""2025-01-01";"00:20:44"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158272,""2025-01-01";"00:21:30"",3732,35039,2,15391218,""2025-01-01";"00:21:29"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158273,""2025-01-01";"00:21:30"",3750,35096,2,15391177,""2025-01-01";"00:20:59"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158274,""2025-01-01";"00:21:30"",3750,35096,2,15391222,""2025-01-01";"00:21:43"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158275,""2025-01-01";"00:21:30"",3731,35029,2,15391178,""2025-01-01";"00:20:33"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158276,""2025-01-01";"00:21:30"",3731,35029,2,15391223,""2025-01-01";"00:21:23"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158277,""2025-01-01";"00:22:01"",3731,35029,2,15391223,""2025-01-01";"00:21:23"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158278,""2025-01-01";"00:22:01"",3731,35029,2,15391238,""2025-01-01";"00:22:17"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158279,""2025-01-01";"00:22:32"",3748,35066,2,15391200,""2025-01-01";"00:21:43"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158280,""2025-01-01";"00:22:32"",3748,35066,2,15391260,""2025-01-01";"00:22:25"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158281,""2025-01-01";"00:22:33"",3749,35081,2,15391210,""2025-01-01";"00:21:43"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158282,""2025-01-01";"00:22:33"",3749,35081,2,15391270,""2025-01-01";"00:22:25"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158283,""2025-01-01";"00:22:34"",3747,35051,2,15391216,""2025-01-01";"00:21:42"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158284,""2025-01-01";"00:22:34"",3747,35051,2,15391276,""2025-01-01";"00:22:25"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158285,""2025-01-01";"00:22:34"",3732,35039,2,15391218,""2025-01-01";"00:21:29"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158286,""2025-01-01";"00:22:34"",3732,35039,2,15391278,""2025-01-01";"00:22:25"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158287,""2025-01-01";"00:22:34"",3750,35096,2,15391222,""2025-01-01";"00:21:43"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158288,""2025-01-01";"00:22:34"",3750,35096,2,15391282,""2025-01-01";"00:22:25"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158289,""2025-01-01";"00:23:05"",3748,35066,2,15391260,""2025-01-01";"00:22:25"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158290,""2025-01-01";"00:23:05"",3748,35066,2,15391299,""2025-01-01";"00:23:08"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158291,""2025-01-01";"00:23:06"",3749,35081,2,15391270,""2025-01-01";"00:22:25"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158292,""2025-01-01";"00:23:06"",3749,35081,2,15391309,""2025-01-01";"00:23:08"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158293,""2025-01-01";"00:23:06"",3747,35051,2,15391276,""2025-01-01";"00:22:25"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158294,""2025-01-01";"00:23:06"",3747,35051,2,15391315,""2025-01-01";"00:23:08"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158295,""2025-01-01";"00:23:06"",3750,35096,2,15391282,""2025-01-01";"00:22:25"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158296,""2025-01-01";"00:23:06"",3750,35096,2,15391320,""2025-01-01";"00:23:08"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158297,""2025-01-01";"00:23:06"",3731,35029,2,15391238,""2025-01-01";"00:22:17"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158298,""2025-01-01";"00:23:06"",3731,35029,2,15391321,""2025-01-01";"00:23:23"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158299,""2025-01-01";"00:23:38"",3748,35066,2,15391299,""2025-01-01";"00:23:08"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158300,""2025-01-01";"00:23:38"",3748,35066,2,15391338,""2025-01-01";"00:23:51"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158301,""2025-01-01";"00:23:39"",3749,35081,2,15391309,""2025-01-01";"00:23:08"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158302,""2025-01-01";"00:23:39"",3749,35081,2,15391348,""2025-01-01";"00:23:50"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158303,""2025-01-01";"00:23:40"",3747,35051,2,15391315,""2025-01-01";"00:23:08"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158304,""2025-01-01";"00:23:40"",3747,35051,2,15391354,""2025-01-01";"00:23:50"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158305,""2025-01-01";"00:23:40"",3732,35039,2,15391278,""2025-01-01";"00:22:25"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158306,""2025-01-01";"00:23:40"",3732,35039,2,15391356,""2025-01-01";"00:23:31"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158307,""2025-01-01";"00:23:40"",3750,35096,2,15391320,""2025-01-01";"00:23:08"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158308,""2025-01-01";"00:23:40"",3750,35096,2,15391361,""2025-01-01";"00:23:51"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158309,""2025-01-01";"00:24:12"",3748,35066,2,15391338,""2025-01-01";"00:23:51"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158310,""2025-01-01";"00:24:12"",3748,35066,2,15391385,""2025-01-01";"00:24:33"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158311,""2025-01-01";"00:24:13"",3749,35081,2,15391348,""2025-01-01";"00:23:50"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158312,""2025-01-01";"00:24:13"",3749,35081,2,15391395,""2025-01-01";"00:24:33"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158313,""2025-01-01";"00:24:14"",3747,35051,2,15391354,""2025-01-01";"00:23:50"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158314,""2025-01-01";"00:24:14"",3747,35051,2,15391401,""2025-01-01";"00:24:33"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158315,""2025-01-01";"00:24:14"",3732,35039,2,15391356,""2025-01-01";"00:23:31"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158316,""2025-01-01";"00:24:14"",3732,35039,2,15391403,""2025-01-01";"00:24:33"",-38.829302,-68.078733,"""",Detenido,235,0"
